phase,uniqueid,distractor,target,type,response,hit,rt,trialNum,initrt,stimOn,stimOff,startTime,moneyEarned,sessionNum,blockNum,blockType,intervalNum,intervalType,intervalLength,iti,isi
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,522.0,3.0,,1668960136180.0,1668960136702.0,1668960134078.0,0.0,0.0,1.0,Mixed_1000,9.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,GREEN,yellow,incongruent,yellow,1.0,462.0,4.0,,1668960137215.0,1668960137677.0,1668960134078.0,0.0,0.0,1.0,Mixed_1000,9.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,YELLOW,blue,incongruent,blue,1.0,653.0,5.0,,1668960138190.0,1668960138843.0,1668960134078.0,0.0,0.0,1.0,Mixed_1000,9.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,green,incongruent,green,1.0,617.0,6.0,,1668960139354.0,1668960139971.0,1668960134078.0,0.0,0.0,1.0,Mixed_1000,9.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,YELLOW,red,incongruent,red,1.0,589.0,7.0,,1668960140475.0,1668960141064.0,1668960134078.0,0.0,0.0,1.0,Mixed_1000,9.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,1.0,Mixed_1000,9.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,GREEN,blue,incongruent,blue,1.0,894.0,1.0,,1668960146865.0,1668960147759.0,1668960146864.0,0.0,0.0,1.0,Mixed_1000,10.0,Accuracy,7000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,red,congruent,red,1.0,500.0,2.0,,1668960148271.0,1668960148771.0,1668960146864.0,0.0,0.0,1.0,Mixed_1000,10.0,Accuracy,7000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,379.0,3.0,,1668960149288.0,1668960149667.0,1668960146864.0,0.0,0.0,1.0,Mixed_1000,10.0,Accuracy,7000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,GREEN,blue,incongruent,blue,1.0,660.0,4.0,,1668960150184.0,1668960150844.0,1668960146864.0,0.0,0.0,1.0,Mixed_1000,10.0,Accuracy,7000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,green,incongruent,green,1.0,647.0,5.0,,1668960151360.0,1668960152007.0,1668960146864.0,0.0,0.0,1.0,Mixed_1000,10.0,Accuracy,7000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,842.0,6.0,,1668960152525.0,1668960153367.0,1668960146864.0,0.0,0.0,1.0,Mixed_1000,10.0,Accuracy,7000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,1.0,Mixed_1000,10.0,Accuracy,7000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,red,congruent,red,1.0,673.0,1.0,,1668960159150.0,1668960159823.0,1668960159150.0,0.0,0.0,1.0,Mixed_1000,11.0,Speed,5000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,yellow,incongruent,yellow,1.0,601.0,2.0,,1668960160335.0,1668960160936.0,1668960159150.0,0.0,0.0,1.0,Mixed_1000,11.0,Speed,5000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,red,congruent,red,1.0,517.0,3.0,,1668960161448.0,1668960161965.0,1668960159150.0,0.0,0.0,1.0,Mixed_1000,11.0,Speed,5000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,GREEN,yellow,incongruent,yellow,1.0,641.0,4.0,,1668960162481.0,1668960163122.0,1668960159150.0,0.0,0.0,1.0,Mixed_1000,11.0,Speed,5000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,1.0,Mixed_1000,11.0,Speed,5000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,GREEN,red,incongruent,red,1.0,521.0,1.0,,1668960170438.0,1668960170959.0,1668960170437.0,0.0,0.0,1.0,Mixed_1000,12.0,Accuracy,5000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,580.0,2.0,,1668960171477.0,1668960172057.0,1668960170437.0,0.0,0.0,1.0,Mixed_1000,12.0,Accuracy,5000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,YELLOW,green,incongruent,green,1.0,395.0,3.0,,1668960172563.0,1668960172958.0,1668960170437.0,0.0,0.0,1.0,Mixed_1000,12.0,Accuracy,5000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,blue,incongruent,blue,1.0,788.0,4.0,,1668960173470.0,1668960174258.0,1668960170437.0,0.0,0.0,1.0,Mixed_1000,12.0,Accuracy,5000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,575.0,5.0,,1668960174766.0,1668960175341.0,1668960170437.0,0.0,0.0,1.0,Mixed_1000,12.0,Accuracy,5000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,1.0,Mixed_1000,12.0,Accuracy,5000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,GREEN,yellow,incongruent,yellow,1.0,688.0,1.0,,1668960180728.0,1668960181416.0,1668960180727.0,0.0,0.0,1.0,Mixed_1000,13.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,red,congruent,red,1.0,394.0,2.0,,1668960181927.0,1668960182321.0,1668960180727.0,0.0,0.0,1.0,Mixed_1000,13.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,514.0,3.0,,1668960182836.0,1668960183350.0,1668960180727.0,0.0,0.0,1.0,Mixed_1000,13.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,GREEN,yellow,incongruent,yellow,1.0,578.0,4.0,,1668960183860.0,1668960184438.0,1668960180727.0,0.0,0.0,1.0,Mixed_1000,13.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,YELLOW,blue,incongruent,blue,1.0,920.0,5.0,,1668960184947.0,1668960185867.0,1668960180727.0,0.0,0.0,1.0,Mixed_1000,13.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,green,incongruent,green,1.0,490.0,6.0,,1668960186381.0,1668960186871.0,1668960180727.0,0.0,0.0,1.0,Mixed_1000,13.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,1.0,Mixed_1000,13.0,Speed,7000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,GREEN,green,congruent,blue,0.0,703.0,1.0,,1668960193510.0,1668960194213.0,1668960193509.0,0.0,0.0,1.0,Mixed_1000,14.0,Accuracy,6000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,red,incongruent,yellow,0.0,813.0,2.0,,1668960194720.0,1668960195533.0,1668960193509.0,0.0,0.0,1.0,Mixed_1000,14.0,Accuracy,6000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,GREEN,blue,incongruent,blue,1.0,703.0,3.0,,1668960196047.0,1668960196750.0,1668960193509.0,0.0,0.0,1.0,Mixed_1000,14.0,Accuracy,6000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,YELLOW,green,incongruent,green,1.0,683.0,4.0,,1668960197264.0,1668960197947.0,1668960193509.0,0.0,0.0,1.0,Mixed_1000,14.0,Accuracy,6000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,780.0,5.0,,1668960198463.0,1668960199243.0,1668960193509.0,0.0,0.0,1.0,Mixed_1000,14.0,Accuracy,6000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,1.0,Mixed_1000,14.0,Accuracy,6000.0,1500.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,YELLOW,green,incongruent,blue,0.0,625.0,1.0,,1668960205805.0,1668960206430.0,1668960205805.0,0.0,0.0,1.0,Mixed_1000,15.0,Speed,6000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,red,congruent,red,1.0,535.0,2.0,,1668960206939.0,1668960207474.0,1668960205805.0,0.0,0.0,1.0,Mixed_1000,15.0,Speed,6000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,YELLOW,green,incongruent,green,1.0,610.0,3.0,,1668960207978.0,1668960208588.0,1668960205805.0,0.0,0.0,1.0,Mixed_1000,15.0,Speed,6000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,yellow,incongruent,yellow,1.0,746.0,4.0,,1668960209097.0,1668960209843.0,1668960205805.0,0.0,0.0,1.0,Mixed_1000,15.0,Speed,6000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,red,congruent,red,1.0,551.0,5.0,,1668960210355.0,1668960210906.0,1668960205805.0,0.0,0.0,1.0,Mixed_1000,15.0,Speed,6000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,1.0,Mixed_1000,15.0,Speed,6000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,red,congruent,red,1.0,770.0,1.0,,1668960217097.0,1668960217867.0,1668960217097.0,0.0,0.0,1.0,Mixed_1000,16.0,Accuracy,6000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,green,incongruent,blue,0.0,625.0,2.0,,1668960218374.0,1668960218999.0,1668960217097.0,0.0,0.0,1.0,Mixed_1000,16.0,Accuracy,6000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,red,congruent,red,1.0,594.0,3.0,,1668960219508.0,1668960220102.0,1668960217097.0,0.0,0.0,1.0,Mixed_1000,16.0,Accuracy,6000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,YELLOW,green,incongruent,green,1.0,846.0,4.0,,1668960220612.0,1668960221458.0,1668960217097.0,0.0,0.0,1.0,Mixed_1000,16.0,Accuracy,6000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,RED,red,congruent,red,1.0,708.0,5.0,,1668960221972.0,1668960222680.0,1668960217097.0,0.0,0.0,1.0,Mixed_1000,16.0,Accuracy,6000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,1.0,Mixed_1000,16.0,Accuracy,6000.0,1000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,red,incongruent,red,1.0,545.0,1.0,,1668960229397.0,1668960229942.0,1668960229397.0,0.0,0.0,1.0,Mixed_1000,17.0,Speed,7000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,652.0,2.0,,1668960230452.0,1668960231104.0,1668960229397.0,0.0,0.0,1.0,Mixed_1000,17.0,Speed,7000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,681.0,3.0,,1668960231617.0,1668960232298.0,1668960229397.0,0.0,0.0,1.0,Mixed_1000,17.0,Speed,7000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,BLUE,red,incongruent,red,1.0,490.0,4.0,,1668960232816.0,1668960233306.0,1668960229397.0,0.0,0.0,1.0,Mixed_1000,17.0,Speed,7000.0,2000.0,1000.0
MainBlock,5ef3832ddd7d5a0f19b24f20:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,679.0,5.0,,1668960233823.0,1668960234503.0,1668960229397.0,0.0,0.0,1.0,Mixed_1000,17.0,Speed,7000.0,2000.0,1000.0
