incorrectC1,incorrectC2,uniqueid,bonus,workerid
0,0,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,0.0,5b060d9e68eff50001d1a2c1
0,0,5f4b103ad1c4916ef2194978:TSS_DDL_092921,0.0,5f4b103ad1c4916ef2194978
1,0,615528d84655a2ab9655a686:TSS_DDL_092921,0.0,615528d84655a2ab9655a686
